;rank;annuity;grid_feed_out;pv;hp;tes_h;bat;ely;fc;h2
0;0.0;10000000000.0;1000000000.0;2.3588286135482788;13.446570460068706;272.5445134911856;40.86789952759082;13.378564985566173;6.382178349597132;5292.919301614173
1;0.0;10000000000.0;1000000000.0;5.82600218176073;9.555404649699463;267.859749341299;4.454474036473041;12.843537091093182;0.689045548280296;14873.998580717973
2;0.0;10000000000.0;1000000000.0;16.86511891505078;17.148561439906917;260.1200557913066;29.74164047034872;11.397864696828853;9.176258200109162;1175.3101647550698
3;0.0;10000000000.0;1000000000.0;4.018397873644133;13.400644587008848;257.08312596107305;49.90070073801291;15.011035321000033;17.055720531465624;14502.069554213753
4;0.0;10000000000.0;1000000000.0;5.668941195973287;29.471284744034687;179.0877940788926;21.338828791625605;12.164766489190654;3.030668820415418;14328.143044783108
5;0.0;10000000000.0;1000000000.0;2.916113795302738;49.3896051795678;100.76304643015989;7.274703972855251;3.6785361904816662;16.142620212989154;10746.317018749669
6;0.0;10000000000.0;1000000000.0;0.5386590932542807;23.584360287957963;150.7256849200799;34.95440904600733;10.447858470808503;9.937477272288394;11079.430147088977
7;0.0;10000000000.0;1000000000.0;7.480071050649197;49.07711553389859;16.843308534667106;2.258987209608117;9.012622083292118;9.376970542046834;914.4418714778188
8;0.0;10000000000.0;1000000000.0;7.986483547945728;9.70547566758157;78.00084618649416;52.50355691017131;15.266994634646602;9.228500076034168;14758.31865097844
